id,date,state,statename,deaths,hospitalizedCurrently,positive,totalTestResults,,,,,,,State Name,Abbrev
2007,20200807,TX,Texas,8096,0,474524,4000532,,,,,,,,
2008,20200807,UT,Utah,335,2578,43375,559100,,,,,,,,
2009,20200807,VA,Virginia,2317,14097,97882,1208745,,,,,,,,
2010,20200807,VI,Virgin Islands,9,0,522,10499,,,,,,,,
2011,20200807,VT,Vermont,58,0,1448,100962,,,,,,,,
2012,20200807,WA,Washington,1653,5874,64357,1188665,,,,,,,,
2013,20200807,WI,Wisconsin,997,4930,63028,1037976,,,,,,,,
2014,20200807,WV,West Virginia,127,0,7433,312677,,,,,,,,
2015,20200807,WY,Wyoming,28,176,3000,56625,,,,,,,,
2016,20200806,AK,Alaska,25,0,4223,261572,,,,,,,,
2017,20200806,AL,Alabama,1714,11313,96592,739784,,,,,,,,
2018,20200806,AR,Arkansas,515,3118,47028,539836,,,,,,,,
2019,20200806,AS,American Samoa,0,0,0,1396,,,,,,,,
2020,20200806,AZ,Arizona,4002,14068,183647,995864,,,,,,,,
2021,20200806,CA,California,9869,0,529980,8500463,,,,,,,,
2022,20200806,CO,Colorado,1717,6536,48988,754644,,,,,,,,
2023,20200806,CT,Connecticut,4437,10920,50245,857098,,,,,,,,
2024,20200806,DC,District of Columbia,587,0,12518,205983,,,,,,,,
2025,20200806,DE,Delaware,587,0,15365,192703,,,,,,,,
2026,20200806,FL,Florida,7871,29515,510389,3857363,,,,,,,,
2027,20200806,GA,Georgia,4026,20002,204895,1724762,,,,,,,,
2028,20200806,GU,#N/A,5,0,397,23877,,,,,,,,
2029,20200806,HI,Hawaii,27,214,2763,134909,,,,,,,,
2030,20200806,IA,Iowa,908,0,47361,503120,,,,,,,,
2031,20200806,ID,Idaho,217,931,22707,194593,,,,,,,,
2032,20200806,IL,Illinois,7791,0,189705,2939030,,,,,,,,
2033,20200806,IN,Indiana,3013,9267,71015,804345,,,,,,,,
2034,20200806,KS,Kansas,368,1821,29717,308718,,,,,,,,
2035,20200806,KY,Kentucky,760,3924,33254,632444,,,,,,,,
2036,20200806,LA,Louisiana,4146,0,127246,1484972,,,,,,,,
2037,20200806,MA,Massachusetts,8691,12007,119874,1721559,,,,,,,,
2038,20200806,MD,Maryland,3551,12978,93005,992141,,,,,,,,
2039,20200806,ME,Maine,124,390,3997,180916,,,,,,,,
2040,20200806,MI,Michigan,6506,0,94656,2006578,,,,,,,,
2041,20200806,MN,Minnesota,1677,5421,58640,899480,,,,,,,,
2042,20200806,MO,Missouri,1280,0,56383,742311,,,,,,,,
2043,20200806,MP,Northern Marianas,2,4,47,12301,,,,,,,,
2044,20200806,MS,Mississippi,1825,4511,64400,482541,,,,,,,,
2045,20200806,MT,Montana,65,259,4602,185815,,,,,,,,
2046,20200806,NC,North Carolina,2092,0,131267,1904750,,,,,,,,
2047,20200806,ND,North Dakota,98,400,7169,331004,,,,,,,,
2048,20200806,NE,Nebraska,335,1681,27489,290181,,,,,,,,
2049,20200806,NH,New Hampshire,418,698,6719,167407,,,,,,,,
2050,20200806,NJ,New Jersey,15778,21565,183701,2230245,,,,,,,,
2051,20200806,NM,New Mexico,667,2781,21566,597408,,,,,,,,
2052,20200806,NV,Nevada,900,0,53557,500195,,,,,,,,
2053,20200806,NY,New York,25185,89995,418928,6298805,,,,,,,,
2054,20200806,OH,Ohio,3618,11366,97471,1598039,,,,,,,,
2055,20200806,OK,Oklahoma,593,3497,41401,674653,,,,,,,,
2056,20200806,OR,Oregon,339,1743,20225,432262,,,,,,,,
2057,20200806,PA,Pennsylvania,7282,0,116521,1300251,,,,,,,,
2058,20200806,PR,Puerto Rico,258,0,19934,325906,,,,,,,,
2059,20200806,RI,Rhode Island,1014,2264,19611,389969,,,,,,,,
2060,20200806,SC,South Carolina,1943,5799,96797,756145,,,,,,,,
2061,20200806,SD,South Dakota,141,861,9273,117574,,,,,,,,
2062,20200806,TN,Tennessee,1186,5109,116350,1635191,,,,,,,,
2063,20200806,TX,Texas,7803,0,467485,3944480,,,,,,,,
2064,20200806,UT,Utah,330,2554,42915,555391,,,,,,,,
2065,20200806,VA,Virginia,2299,13984,95867,1194927,,,,,,,,
2066,20200806,VI,Virgin Islands,9,0,501,10375,,,,,,,,
2067,20200806,VT,Vermont,58,0,1445,100052,,,,,,,,
2068,20200806,WA,Washington,1624,5840,63698,1173650,,,,,,,,
2069,20200806,WI,Wisconsin,985,4881,61985,1023836,,,,,,,,
2070,20200806,WV,West Virginia,124,0,7277,307409,,,,,,,,
2071,20200806,WY,Wyoming,27,171,2958,56108,,,,,,,,
2072,20200805,AK,Alaska,25,0,4183,257279,,,,,,,,
2073,20200805,AL,Alabama,1695,11100,94654,727460,,,,,,,,
2074,20200805,AR,Arkansas,508,3118,46293,534811,,,,,,,,
2075,20200805,AS,American Samoa,0,0,0,1396,,,,,,,,
2076,20200805,AZ,Arizona,3932,13559,182203,985542,,,,,,,,
2077,20200805,CA,California,9703,0,524722,8409400,,,,,,,,
2078,20200805,CO,Colorado,1710,6516,48394,727026,,,,,,,,
2079,20200805,CT,Connecticut,4437,10807,50225,848109,,,,,,,,
2080,20200805,DC,District of Columbia,587,0,12443,202825,,,,,,,,
2081,20200805,DE,Delaware,587,0,15296,190700,,,,,,,,
2082,20200805,FL,Florida,7751,28956,502739,3814884,,,,,,,,
2083,20200805,GA,Georgia,3984,19788,201713,1695224,,,,,,,,
2084,20200805,GU,#N/A,5,0,389,23435,,,,,,,,
2085,20200805,HI,Hawaii,27,208,2591,132526,,,,,,,,
2086,20200805,IA,Iowa,899,0,46659,496428,,,,,,,,
2087,20200805,ID,Idaho,210,906,22234,191887,,,,,,,,
2088,20200805,IL,Illinois,7770,0,187752,2897344,,,,,,,,
2089,20200805,IN,Indiana,3007,9148,69975,792225,,,,,,,,
2090,20200805,KS,Kansas,368,1821,29717,308718,,,,,,,,
2091,20200805,KY,Kentucky,752,3903,32741,620822,,,,,,,,
2092,20200805,LA,Louisiana,4096,0,125943,1469867,,,,,,,,
2093,20200805,MA,Massachusetts,8659,11993,119643,1698416,,,,,,,,
2094,20200805,MD,Maryland,3536,12922,92426,982395,,,,,,,,
2095,20200805,ME,Maine,124,390,3992,178245,,,,,,,,
2096,20200805,MI,Michigan,6478,0,93893,1980472,,,,,,,,
2097,20200805,MN,Minnesota,1670,5373,57779,887623,,,,,,,,
2098,20200805,MO,Missouri,1272,0,55321,730574,,,,,,,,
2099,20200805,MP,Northern Marianas,2,4,46,12301,,,,,,,,
2100,20200805,MS,Mississippi,1804,4472,63444,477822,,,,,,,,
2101,20200805,MT,Montana,65,248,4429,183124,,,,,,,,
2102,20200805,NC,North Carolina,2050,0,129288,1873668,,,,,,,,
2103,20200805,ND,North Dakota,96,394,7047,325826,,,,,,,,
2104,20200805,NE,Nebraska,332,1644,27178,287105,,,,,,,,
2105,20200805,NH,New Hampshire,418,698,6693,165976,,,,,,,,
2106,20200805,NJ,New Jersey,15771,21565,183327,2187018,,,,,,,,
2107,20200805,NM,New Mexico,658,2753,21340,590825,,,,,,,,
2108,20200805,NV,Nevada,890,0,52828,491117,,,,,,,,
2109,20200805,NY,New York,25179,89995,418225,6226435,,,,,,,,
2110,20200805,OH,Ohio,3596,11231,96305,1574613,,,,,,,,
2111,20200805,OK,Oklahoma,583,3445,40564,664730,,,,,,,,
2112,20200805,OR,Oregon,338,1726,19979,426802,,,,,,,,
2113,20200805,PA,Pennsylvania,7244,0,115714,1284725,,,,,,,,
2114,20200805,PR,Puerto Rico,246,0,19651,325623,,,,,,,,
2115,20200805,RI,Rhode Island,1012,2248,19481,384487,,,,,,,,
2116,20200805,SC,South Carolina,1894,5799,95472,748622,,,,,,,,
2117,20200805,SD,South Dakota,137,856,9168,116374,,,,,,,,
2118,20200805,TN,Tennessee,1144,5001,114098,1612045,,,,,,,,
2119,20200805,TX,Texas,7497,0,459887,3908235,,,,,,,,
2120,20200805,UT,Utah,327,2519,42328,550322,,,,,,,,
2121,20200805,VA,Virginia,2274,13826,95049,1179756,,,,,,,,
2122,20200805,VI,Virgin Islands,8,0,481,10103,,,,,,,,
2123,20200805,VT,Vermont,57,0,1436,98990,,,,,,,,
2124,20200805,WA,Washington,1619,5779,62992,1159061,,,,,,,,
2125,20200805,WI,Wisconsin,977,4826,61110,1006094,,,,,,,,
2126,20200805,WV,West Virginia,124,0,7159,302594,,,,,,,,
2127,20200805,WY,Wyoming,27,169,2923,55714,,,,,,,,
2128,20200804,AK,Alaska,25,0,4125,252649,,,,,,,,
2129,20200804,AL,Alabama,1666,11100,93702,722301,,,,,,,,
2130,20200804,AR,Arkansas,490,3054,45381,533899,,,,,,,,
2131,20200804,AS,American Samoa,0,0,0,1267,,,,,,,,
2132,20200804,AZ,Arizona,3845,13294,180505,971244,,,,,,,,
2133,20200804,CA,California,9501,0,519427,8305713,,,,,,,,
2134,20200804,CO,Colorado,1710,6487,47968,721921,,,,,,,,
2135,20200804,CT,Connecticut,4437,10807,50110,836271,,,,,,,,
2136,20200804,DC,District of Columbia,587,0,12398,200127,,,,,,,,
2137,20200804,DE,Delaware,587,0,15137,189308,,,,,,,,
2138,20200804,FL,Florida,7526,28333,497330,3784458,,,,,,,,
2139,20200804,GA,Georgia,3921,19426,197948,1664412,,,,,,,,
2140,20200804,GU,#N/A,5,0,375,22923,,,,,,,,
2141,20200804,HI,Hawaii,26,201,2448,130712,,,,,,,,
2142,20200804,IA,Iowa,888,0,46042,490371,,,,,,,,
2143,20200804,ID,Idaho,200,886,21675,187778,,,,,,,,
2144,20200804,IL,Illinois,7742,0,185993,2850676,,,,,,,,
2145,20200804,IN,Indiana,2996,9148,69255,785018,,,,,,,,
2146,20200804,KS,Kansas,365,1782,28876,301839,,,,,,,,
2147,20200804,KY,Kentucky,751,3851,32197,607855,,,,,,,,
2148,20200804,LA,Louisiana,4051,0,124461,1449857,,,,,,,,
2149,20200804,MA,Massachusetts,8657,11973,119203,1673078,,,,,,,,
2150,20200804,MD,Maryland,3530,12888,91854,972346,,,,,,,,
2151,20200804,ME,Maine,123,388,3975,175761,,,,,,,,
2152,20200804,MI,Michigan,6471,0,93175,1954415,,,,,,,,
2153,20200804,MN,Minnesota,1660,5346,57162,878111,,,,,,,,
2154,20200804,MO,Missouri,1266,0,54080,721523,,,,,,,,
2155,20200804,MP,Northern Marianas,2,4,46,12301,,,,,,,,
2156,20200804,MS,Mississippi,1753,4424,62199,463791,,,,,,,,
2157,20200804,MT,Montana,64,238,4314,181236,,,,,,,,
2158,20200804,NC,North Carolina,2010,0,128161,1854026,,,,,,,,
2159,20200804,ND,North Dakota,96,389,6925,320395,,,,,,,,
2160,20200804,NE,Nebraska,332,1644,26956,283859,,,,,,,,
2161,20200804,NH,New Hampshire,417,697,6660,164836,,,,,,,,
2162,20200804,NJ,New Jersey,15764,21565,182970,2164936,,,,,,,,
2163,20200804,NM,New Mexico,655,2730,21130,577810,,,,,,,,
2164,20200804,NV,Nevada,862,0,52179,489087,,,,,,,,
2165,20200804,NY,New York,25175,89995,417589,6153767,,,,,,,,
2166,20200804,OH,Ohio,3570,11119,95106,1555812,,,,,,,,
2167,20200804,OK,Oklahoma,566,3375,39463,657276,,,,,,,,
2168,20200804,OR,Oregon,333,1688,19699,419914,,,,,,,,
2169,20200804,PA,Pennsylvania,7232,0,115009,1271529,,,,,,,,
2170,20200804,PR,Puerto Rico,237,0,19324,325296,,,,,,,,
2171,20200804,RI,Rhode Island,1011,2242,19390,380973,,,,,,,,
2172,20200804,SC,South Carolina,1847,5799,94190,740457,,,,,,,,
2173,20200804,SD,South Dakota,136,846,9079,115381,,,,,,,,
2174,20200804,TN,Tennessee,1117,4900,112441,1592650,,,,,,,,
2175,20200804,TX,Texas,7261,0,451181,3884848,,,,,,,,
2176,20200804,UT,Utah,321,2482,41907,544956,,,,,,,,
2177,20200804,VA,Virginia,2244,13640,94251,1168038,,,,,,,,
2178,20200804,VI,Virgin Islands,8,0,463,9775,,,,,,,,
2179,20200804,VT,Vermont,57,0,1431,98801,,,,,,,,
2180,20200804,WA,Washington,1600,5744,62267,1143993,,,,,,,,
2181,20200804,WI,Wisconsin,968,4783,60171,989016,,,,,,,,
2182,20200804,WV,West Virginia,124,0,7051,298439,,,,,,,,
2183,20200804,WY,Wyoming,27,169,2884,55243,,,,,,,,
2184,20200803,AK,Alaska,25,0,4064,245807,,,,,,,,
2185,20200803,AL,Alabama,1633,10865,92661,714051,,,,,,,,
2186,20200803,AR,Arkansas,475,2966,44597,527400,,,,,,,,
2187,20200803,AS,American Samoa,0,0,0,1267,,,,,,,,
2188,20200803,AZ,Arizona,3779,11400,179497,964418,,,,,,,,
2189,20200803,CA,California,9388,0,514901,8184696,,,,,,,,
2190,20200803,CO,Colorado,1691,6474,47716,714560,,,,,,,,
2191,20200803,CT,Connecticut,4437,10807,50062,829182,,,,,,,,
2192,20200803,DC,District of Columbia,586,0,12313,198815,,,,,,,,
2193,20200803,DE,Delaware,585,0,15055,187659,,,,,,,,
2194,20200803,FL,Florida,7279,27744,491884,3752798,,,,,,,,
2195,20200803,GA,Georgia,3842,19124,195435,1646401,,,,,,,,
2196,20200803,GU,#N/A,5,0,368,22573,,,,,,,,
2197,20200803,HI,Hawaii,26,199,2242,127279,,,,,,,,
2198,20200803,IA,Iowa,882,0,45841,486475,,,,,,,,
2199,20200803,ID,Idaho,197,874,21344,185337,,,,,,,,
2200,20200803,IL,Illinois,7723,0,184522,2808078,,,,,,,,
2201,20200803,IN,Indiana,2980,9004,68433,775482,,,,,,,,
2202,20200803,KS,Kansas,365,1782,28876,301839,,,,,,,,
2203,20200803,KY,Kentucky,744,3815,31508,600293,,,,,,,,
2204,20200803,LA,Louisiana,4024,0,120846,1393910,,,,,,,,
2205,20200803,MA,Massachusetts,8648,11942,118657,1648689,,,,,,,,
2206,20200803,MD,Maryland,3523,12832,91144,960637,,,,,,,,
2207,20200803,ME,Maine,124,389,3970,174145,,,,,,,,
2208,20200803,MI,Michigan,6463,0,92374,1926823,,,,,,,,
2209,20200803,MN,Minnesota,1656,5298,56560,872004,,,,,,,,
2210,20200803,MO,Missouri,1255,0,52887,712948,,,,,,,,
2211,20200803,MP,Northern Marianas,2,4,46,12301,,,,,,,,
2212,20200803,MS,Mississippi,1711,4380,61125,462717,,,,,,,,
2213,20200803,MT,Montana,64,236,4233,179508,,,,,,,,
2214,20200803,NC,North Carolina,1982,0,126532,1837410,,,,,,,,
2215,20200803,ND,North Dakota,95,379,6776,315710,,,,,,,,
2216,20200803,NE,Nebraska,332,1630,26702,281106,,,,,,,,
2217,20200803,NH,New Hampshire,417,696,6634,162622,,,,,,,,
2218,20200803,NJ,New Jersey,15753,21565,182614,2164580,,,,,,,,
2219,20200803,NM,New Mexico,654,2720,21016,574253,,,,,,,,
2220,20200803,NV,Nevada,847,0,51199,484866,,,,,,,,
2221,20200803,NY,New York,25172,89995,416843,6082774,,,,,,,,
2222,20200803,OH,Ohio,3539,10992,93963,1535543,,,,,,,,
2223,20200803,OK,Oklahoma,551,3275,38602,638063,,,,,,,,
2224,20200803,OR,Oregon,328,1655,19366,417131,,,,,,,,
2225,20200803,PA,Pennsylvania,7209,0,114155,1256569,,,,,,,,
2226,20200803,PR,Puerto Rico,230,0,18791,324763,,,,,,,,
2227,20200803,RI,Rhode Island,1010,2231,19246,376009,,,,,,,,
2228,20200803,SC,South Carolina,1793,5527,92951,731675,,,,,,,,
2229,20200803,SD,South Dakota,135,838,9020,114648,,,,,,,,
2230,20200803,TN,Tennessee,1092,4808,110636,1574533,,,,,,,,
2231,20200803,TX,Texas,7016,0,442014,3834586,,,,,,,,
2232,20200803,UT,Utah,314,2450,41529,540182,,,,,,,,
2233,20200803,VA,Virginia,2218,13460,93106,1155108,,,,,,,,
2234,20200803,VI,Virgin Islands,8,0,439,9436,,,,,,,,
2235,20200803,VT,Vermont,57,0,1427,97238,,,,,,,,
2236,20200803,WA,Washington,1596,5692,61428,1127619,,,,,,,,
2237,20200803,WI,Wisconsin,956,4732,59401,970836,,,,,,,,
2238,20200803,WV,West Virginia,117,0,6973,295046,,,,,,,,
2239,20200803,WY,Wyoming,27,167,2848,54880,,,,,,,,
2240,20200802,AK,Alaska,24,0,3984,243090,,,,,,,,
2241,20200802,AL,Alabama,1627,10521,91444,706070,,,,,,,,
2242,20200802,AR,Arkansas,458,2894,43173,514581,,,,,,,,
2243,20200802,AS,American Samoa,0,0,0,1267,,,,,,,,
2244,20200802,AZ,Arizona,3765,11371,178467,956428,,,,,,,,
2245,20200802,CA,California,9356,0,509162,8035975,,,,,,,,
2246,20200802,CO,Colorado,1691,6465,47267,703954,,,,,,,,
2247,20200802,CT,Connecticut,4432,10807,49810,793996,,,,,,,,
2248,20200802,DC,District of Columbia,586,0,12274,197192,,,,,,,,
2249,20200802,DE,Delaware,585,0,14949,184911,,,,,,,,
2250,20200802,FL,Florida,7206,27524,487132,3720997,,,,,,,,
2251,20200802,GA,Georgia,3840,19064,193177,1624640,,,,,,,,
2252,20200802,GU,#N/A,5,0,367,22052,,,,,,,,
2253,20200802,HI,Hawaii,26,194,2197,126641,,,,,,,,
2254,20200802,IA,Iowa,876,0,45492,484118,,,,,,,,
2255,20200802,ID,Idaho,197,856,21114,184299,,,,,,,,
2256,20200802,IL,Illinois,7714,0,183224,2779603,,,,,,,,
2257,20200802,IN,Indiana,2975,8848,67857,769043,,,,,,,,
2258,20200802,KS,Kansas,358,1751,27812,292507,,,,,,,,
2259,20200802,KY,Kentucky,742,3782,31185,597136,,,,,,,,
2260,20200802,LA,Louisiana,4007,0,119747,1379440,,,,,,,,
2261,20200802,MA,Massachusetts,8638,11936,118458,1621729,,,,,,,,
2262,20200802,MD,Maryland,3515,12746,90274,944786,,,,,,,,
2263,20200802,ME,Maine,123,388,3958,172074,,,,,,,,
2264,20200802,MI,Michigan,6457,0,91761,1901841,,,,,,,,
2265,20200802,MN,Minnesota,1654,5241,55947,858341,,,,,,,,
2266,20200802,MO,Missouri,1253,0,51840,702467,,,,,,,,
2267,20200802,MP,Northern Marianas,2,4,45,11764,,,,,,,,
2268,20200802,MS,Mississippi,1703,4314,60553,462145,,,,,,,,
2269,20200802,MT,Montana,61,233,4193,174295,,,,,,,,
2270,20200802,NC,North Carolina,1969,0,125219,1813510,,,,,,,,
2271,20200802,ND,North Dakota,95,371,6649,311152,,,,,,,,
2272,20200802,NE,Nebraska,332,1629,26391,277243,,,,,,,,
2273,20200802,NH,New Hampshire,416,695,6613,160962,,,,,,,,
2274,20200802,NJ,New Jersey,15743,21565,182350,2145878,,,,,,,,
2275,20200802,NM,New Mexico,651,2703,20796,565886,,,,,,,,
2276,20200802,NV,Nevada,832,0,50205,482119,,,,,,,,
2277,20200802,NY,New York,25170,89995,416298,6030935,,,,,,,,
2278,20200802,OH,Ohio,3529,10900,93031,1517546,,,,,,,,
2279,20200802,OK,Oklahoma,550,3241,38225,637686,,,,,,,,
2280,20200802,OR,Oregon,326,1607,19097,413657,,,,,,,,
2281,20200802,PA,Pennsylvania,7209,0,113590,1244569,,,,,,,,
2282,20200802,PR,Puerto Rico,230,0,18411,324383,,,,,,,,
2283,20200802,RI,Rhode Island,1007,2211,19022,373276,,,,,,,,
2284,20200802,SC,South Carolina,1777,5527,91788,722257,,,,,,,,
2285,20200802,SD,South Dakota,135,835,8955,113953,,,,,,,,
2286,20200802,TN,Tennessee,1073,4756,109627,1562298,,,,,,,,
2287,20200802,TX,Texas,6837,0,430485,3747779,,,,,,,,
2288,20200802,UT,Utah,311,2430,41175,536716,,,,,,,,
2289,20200802,VA,Virginia,2218,13280,91782,1140026,,,,,,,,
2290,20200802,VI,Virgin Islands,8,0,421,9289,,,,,,,,
2291,20200802,VT,Vermont,57,0,1426,96681,,,,,,,,
2292,20200802,WA,Washington,1592,5655,60588,1110085,,,,,,,,
2293,20200802,WI,Wisconsin,955,4717,58990,963656,,,,,,,,
2294,20200802,WV,West Virginia,117,0,6854,291212,,,,,,,,
2295,20200802,WY,Wyoming,26,167,2808,53381,,,,,,,,
2296,20200801,AK,Alaska,24,0,3827,238633,,,,,,,,
2297,20200801,AL,Alabama,1603,10521,89349,697371,,,,,,,,
2298,20200801,AR,Arkansas,460,2852,43173,514581,,,,,,,,
2299,20200801,AS,American Samoa,0,0,0,1267,,,,,,,,
2300,20200801,AZ,Arizona,3747,11346,177002,948650,,,,,,,,
2301,20200801,CA,California,9224,0,500130,7886587,,,,,,,,
2302,20200801,CO,Colorado,1691,6441,46809,691365,,,,,,,,
2303,20200801,CT,Connecticut,4432,10807,49810,793996,,,,,,,,
2304,20200801,DC,District of Columbia,585,0,12205,193781,,,,,,,,
2305,20200801,DE,Delaware,585,0,14877,182896,,,,,,,,
2306,20200801,FL,Florida,7144,27344,480028,3679443,,,,,,,,
2307,20200801,GA,Georgia,3825,18995,190012,1596085,,,,,,,,
2308,20200801,GU,#N/A,5,0,367,22052,,,,,,,,
2309,20200801,HI,Hawaii,26,179,2111,123251,,,,,,,,
2310,20200801,IA,Iowa,872,0,44976,478970,,,,,,,,
2311,20200801,ID,Idaho,189,850,20721,181873,,,,,,,,
2312,20200801,IL,Illinois,7700,0,181757,2740658,,,,,,,,
2313,20200801,IN,Indiana,2971,8781,67122,758606,,,,,,,,
2314,20200801,KS,Kansas,358,1751,27812,292507,,,,,,,,
2315,20200801,KY,Kentucky,740,3782,30723,596674,,,,,,,,
2316,20200801,LA,Louisiana,3949,0,116280,1342243,,,,,,,,
2317,20200801,MA,Massachusetts,8626,11930,118040,1613551,,,,,,,,
2318,20200801,MD,Maryland,3506,12672,89365,929354,,,,,,,,
2319,20200801,ME,Maine,123,388,3937,169746,,,,,,,,
2320,20200801,MI,Michigan,6457,0,91332,1876830,,,,,,,,
2321,20200801,MN,Minnesota,1646,5208,55188,846268,,,,,,,,
2322,20200801,MO,Missouri,1253,0,51258,696745,,,,,,,,
2323,20200801,MP,Northern Marianas,2,4,42,11761,,,,,,,,
2324,20200801,MS,Mississippi,1693,4314,59881,461473,,,,,,,,
2325,20200801,MT,Montana,61,230,4081,171553,,,,,,,,
2326,20200801,NC,North Carolina,1964,0,123878,1786412,,,,,,,,
2327,20200801,ND,North Dakota,95,371,6593,307324,,,,,,,,
2328,20200801,NE,Nebraska,332,1622,26211,275259,,,,,,,,
2329,20200801,NH,New Hampshire,416,695,6613,160962,,,,,,,,
2330,20200801,NJ,New Jersey,15737,21565,182029,2096698,,,,,,,,
2331,20200801,NM,New Mexico,642,2686,20600,558012,,,,,,,,
2332,20200801,NV,Nevada,832,0,49074,474220,,,,,,,,
2333,20200801,NY,New York,25164,89995,415767,5971974,,,,,,,,
2334,20200801,OH,Ohio,3515,10857,92087,1492903,,,,,,,,
2335,20200801,OK,Oklahoma,549,3228,37731,637192,,,,,,,,
2336,20200801,OR,Oregon,325,1607,18817,409616,,,,,,,,
2337,20200801,PA,Pennsylvania,7204,0,112936,1232322,,,,,,,,
2338,20200801,PR,Puerto Rico,225,0,17872,323844,,,,,,,,
2339,20200801,RI,Rhode Island,1007,2211,19022,369302,,,,,,,,
2340,20200801,SC,South Carolina,1751,5527,90599,711869,,,,,,,,
2341,20200801,SD,South Dakota,134,832,8867,112932,,,,,,,,
2342,20200801,TN,Tennessee,1067,4724,108184,1542853,,,,,,,,
2343,20200801,TX,Texas,6837,0,430485,3747779,,,,,,,,
2344,20200801,UT,Utah,310,2412,40702,533260,,,,,,,,
2345,20200801,VA,Virginia,2215,13263,90801,1127361,,,,,,,,
2346,20200801,VI,Virgin Islands,8,0,421,9289,,,,,,,,
2347,20200801,VT,Vermont,57,0,1421,95392,,,,,,,,
2348,20200801,WA,Washington,1564,5568,60360,1105298,,,,,,,,
2349,20200801,WI,Wisconsin,954,4681,58058,954003,,,,,,,,
2350,20200801,WV,West Virginia,116,0,6735,287224,,,,,,,,
2351,20200801,WY,Wyoming,26,167,2769,53342,,,,,,,,
